,Customer_ID,Age,Gender,Location,Product_Category,Product_Name,Quantity_Purchased,Unit_Price_GBP,Total_Sales_GBP,Order_Date,Delivery_Time_Days,Shipping_Status,Customer_Rating,Returned,Return_Reason,Customer_Segment,Return_Flag,On_Time_Flag,Order_Month,Order_Year,Average_Order_Value,Age_Group
885,C1885,65,Female,Leeds,Electronics,Laptop,1,620,620,19/01/2025,6,Delayed,3,No,No Return,High,0,0,2025-01,2025,620,51-65
886,C1886,34,Female,Manchester,Electronics,Tablet,1,765,765,19/12/2025,3,On-Time,5,No,No Return,High,0,1,2025-12,2025,765,26-35
887,C1887,43,Female,Manchester,Home Goods,Lamp,3,203,609,12/07/2025,4,On-Time,5,No,No Return,High,0,1,2025-07,2025,609,36-50
888,C1888,53,Male,Bristol,Fashion,T-Shirt,4,73,292,25/08/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-08,2025,292,51-65
889,C1889,18,Male,Bristol,Home Goods,Lamp,2,91,182,04/10/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-10,2025,182,18-25
890,C1890,25,Female,Liverpool,Electronics,Smartwatch,2,228,456,15/08/2025,1,On-Time,4,Yes,Late Delivery,Medium,1,1,2025-08,2025,456,18-25
891,C1891,52,Female,Birmingham,Fashion,Dress,3,59,177,21/08/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-08,2025,177,51-65
892,C1892,32,Other,Liverpool,Fashion,T-Shirt,3,73,219,09/02/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,219,26-35
893,C1893,64,Male,Leeds,Fashion,T-Shirt,3,23,69,19/11/2025,5,On-Time,4,No,No Return,Low,0,1,2025-11,2025,69,51-65
894,C1894,39,Female,Liverpool,Fashion,Jacket,5,148,740,02/06/2025,6,Delayed,4,No,No Return,High,0,0,2025-06,2025,740,36-50
895,C1895,31,Male,London,Electronics,Smartwatch,5,178,890,07/05/2025,2,On-Time,5,Yes,Changed Mind,High,1,1,2025-05,2025,890,26-35
896,C1896,43,Male,Leeds,Fashion,Jacket,5,68,340,25/08/2025,10,Delayed,1,Yes,Changed Mind,Medium,1,0,2025-08,2025,340,36-50
897,C1897,45,Female,Bristol,Electronics,Tablet,1,390,390,24/02/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-02,2025,390,36-50
898,C1898,40,Female,Manchester,Fashion,Jeans,2,70,140,21/06/2025,10,Delayed,2,No,No Return,Medium,0,0,2025-06,2025,140,36-50
899,C1899,31,Other,Bristol,Home Goods,Cookware Set,4,215,860,19/04/2025,6,Delayed,3,Yes,Late Delivery,High,1,0,2025-04,2025,860,26-35
900,C1900,41,Male,Birmingham,Electronics,Headphones,1,84,84,20/12/2025,7,Delayed,2,Yes,Wrong Item,Low,1,0,2025-12,2025,84,36-50
901,C1901,19,Male,Leeds,Home Goods,Blender,2,142,284,03/07/2025,10,Delayed,1,No,No Return,Medium,0,0,2025-07,2025,284,18-25
902,C1902,62,Female,Leeds,Electronics,Laptop,2,986,1972,17/07/2025,8,Delayed,2,Yes,Poor Quality,High,1,0,2025-07,2025,1972,51-65
903,C1903,43,Female,London,Fashion,Trainers,3,36,108,28/03/2025,10,Delayed,3,No,No Return,Medium,0,0,2025-03,2025,108,36-50
904,C1904,31,Male,Birmingham,Home Goods,Cookware Set,3,46,138,20/07/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,138,26-35
905,C1905,24,Male,Manchester,Electronics,Smartwatch,1,50,50,03/12/2025,8,Delayed,2,Yes,Changed Mind,Low,1,0,2025-12,2025,50,18-25
906,C1906,20,Male,Glasgow,Electronics,Laptop,3,1063,3189,18/11/2025,4,On-Time,4,No,No Return,Premium,0,1,2025-11,2025,3189,18-25
907,C1907,64,Female,Leeds,Fashion,Jeans,2,58,116,02/10/2025,10,Delayed,2,No,No Return,Medium,0,0,2025-10,2025,116,51-65
908,C1908,40,Male,Leeds,Electronics,Smartwatch,3,136,408,30/07/2025,8,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-07,2025,408,36-50
909,C1909,63,Male,London,Fashion,Jacket,5,80,400,28/04/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-04,2025,400,51-65
910,C1910,60,Male,Liverpool,Home Goods,Vacuum,3,142,426,10/07/2025,9,Delayed,2,Yes,Late Delivery,Medium,1,0,2025-07,2025,426,51-65
911,C1911,64,Male,Sheffield,Fashion,T-Shirt,2,56,112,11/02/2025,4,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,112,51-65
912,C1912,62,Male,Manchester,Electronics,Smartwatch,1,166,166,11/02/2025,2,On-Time,5,Yes,Changed Mind,Medium,1,1,2025-02,2025,166,51-65
913,C1913,35,Female,Bristol,Fashion,T-Shirt,4,47,188,11/11/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-11,2025,188,26-35
914,C1914,55,Male,Birmingham,Fashion,Jeans,3,64,192,03/10/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-10,2025,192,51-65
915,C1915,52,Female,Leeds,Electronics,Smartphone,2,874,1748,25/11/2025,10,Delayed,2,No,No Return,High,0,0,2025-11,2025,1748,51-65
916,C1916,32,Male,Leeds,Fashion,Dress,4,139,556,17/01/2025,9,Delayed,1,Yes,Poor Quality,High,1,0,2025-01,2025,556,26-35
917,C1917,42,Female,Bristol,Fashion,T-Shirt,4,51,204,10/10/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-10,2025,204,36-50
918,C1918,54,Female,Manchester,Fashion,T-Shirt,5,73,365,15/09/2025,8,Delayed,3,No,No Return,Medium,0,0,2025-09,2025,365,51-65
919,C1919,45,Female,Sheffield,Electronics,Laptop,4,982,3928,04/03/2025,4,On-Time,4,No,No Return,Premium,0,1,2025-03,2025,3928,36-50
920,C1920,27,Female,Liverpool,Fashion,T-Shirt,2,62,124,03/03/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-03,2025,124,26-35
921,C1921,56,Male,Leeds,Electronics,Headphones,2,182,364,10/04/2025,10,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-04,2025,364,51-65
922,C1922,34,Male,Sheffield,Electronics,Tablet,3,759,2277,19/01/2025,6,Delayed,2,Yes,Wrong Item,Premium,1,0,2025-01,2025,2277,26-35
923,C1923,56,Female,Manchester,Home Goods,Lamp,3,243,729,17/01/2025,3,On-Time,5,No,No Return,High,0,1,2025-01,2025,729,51-65
924,C1924,39,Other,Bristol,Fashion,Jeans,3,17,51,21/11/2025,5,On-Time,4,No,No Return,Low,0,1,2025-11,2025,51,36-50
925,C1925,43,Female,London,Electronics,Laptop,4,971,3884,03/09/2025,3,On-Time,5,No,No Return,Premium,0,1,2025-09,2025,3884,36-50
926,C1926,61,Female,Liverpool,Electronics,Smartphone,4,986,3944,08/09/2025,1,On-Time,5,No,No Return,Premium,0,1,2025-09,2025,3944,51-65
927,C1927,42,Female,Birmingham,Electronics,Headphones,5,239,1195,22/03/2025,7,Delayed,3,No,No Return,High,0,0,2025-03,2025,1195,36-50
928,C1928,34,Male,Leeds,Electronics,Tablet,3,315,945,08/02/2025,4,On-Time,4,No,No Return,High,0,1,2025-02,2025,945,26-35
929,C1929,30,Male,Manchester,Electronics,Tablet,1,469,469,05/02/2025,7,Delayed,4,No,No Return,Medium,0,0,2025-02,2025,469,26-35
930,C1930,37,Female,London,Electronics,Headphones,5,240,1200,16/07/2025,3,On-Time,4,No,No Return,High,0,1,2025-07,2025,1200,36-50
931,C1931,42,Female,Birmingham,Fashion,T-Shirt,1,75,75,07/06/2025,5,On-Time,5,No,No Return,Low,0,1,2025-06,2025,75,36-50
932,C1932,21,Male,Glasgow,Fashion,Dress,4,70,280,23/07/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-07,2025,280,18-25
933,C1933,27,Female,Manchester,Fashion,Jacket,5,134,670,15/07/2025,2,On-Time,5,No,No Return,High,0,1,2025-07,2025,670,26-35
934,C1934,20,Male,Manchester,Fashion,T-Shirt,5,31,155,04/08/2025,10,Delayed,3,No,No Return,Medium,0,0,2025-08,2025,155,18-25
935,C1935,58,Female,Birmingham,Electronics,Laptop,2,623,1246,12/10/2025,2,On-Time,5,No,No Return,High,0,1,2025-10,2025,1246,51-65
936,C1936,62,Male,London,Home Goods,Lamp,4,135,540,15/07/2025,4,On-Time,4,No,No Return,High,0,1,2025-07,2025,540,51-65
937,C1937,35,Male,Glasgow,Home Goods,Lamp,4,170,680,03/11/2025,4,On-Time,4,No,No Return,High,0,1,2025-11,2025,680,26-35
938,C1938,64,Female,Sheffield,Home Goods,Lamp,5,101,505,01/06/2025,4,On-Time,4,No,No Return,High,0,1,2025-06,2025,505,51-65
939,C1939,53,Male,Sheffield,Home Goods,Blender,4,69,276,14/01/2025,6,Delayed,3,Yes,Wrong Item,Medium,1,0,2025-01,2025,276,51-65
940,C1940,64,Female,Bristol,Home Goods,Chair,5,225,1125,21/11/2025,2,On-Time,5,Yes,Late Delivery,High,1,1,2025-11,2025,1125,51-65
941,C1941,39,Female,London,Fashion,Dress,2,118,236,26/05/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-05,2025,236,36-50
942,C1942,51,Female,Liverpool,Electronics,Laptop,5,678,3390,26/02/2025,7,Delayed,2,No,No Return,Premium,0,0,2025-02,2025,3390,51-65
943,C1943,64,Male,Leeds,Fashion,Dress,4,109,436,30/07/2025,10,Delayed,2,Yes,Changed Mind,Medium,1,0,2025-07,2025,436,51-65
944,C1944,25,Male,Birmingham,Fashion,T-Shirt,4,41,164,25/09/2025,3,On-Time,4,No,No Return,Medium,0,1,2025-09,2025,164,18-25
945,C1945,57,Male,Bristol,Fashion,T-Shirt,5,29,145,29/07/2025,8,Delayed,2,Yes,Late Delivery,Medium,1,0,2025-07,2025,145,51-65
946,C1946,61,Other,Glasgow,Fashion,Jacket,5,89,445,17/01/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-01,2025,445,51-65
947,C1947,36,Female,Birmingham,Electronics,Smartphone,5,546,2730,13/10/2025,8,Delayed,1,No,No Return,Premium,0,0,2025-10,2025,2730,36-50
948,C1948,59,Female,Birmingham,Electronics,Smartwatch,3,57,171,10/12/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,171,51-65
949,C1949,58,Female,London,Home Goods,Lamp,4,98,392,22/07/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,392,51-65
950,C1950,54,Female,Leeds,Fashion,Dress,4,42,168,09/04/2025,7,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-04,2025,168,51-65
951,C1951,23,Female,Liverpool,Fashion,T-Shirt,3,76,228,06/10/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-10,2025,228,18-25
952,C1952,43,Male,Sheffield,Electronics,Tablet,5,758,3790,28/07/2025,6,Delayed,2,No,No Return,Premium,0,0,2025-07,2025,3790,36-50
953,C1953,51,Female,Manchester,Electronics,Laptop,2,960,1920,09/05/2025,10,Delayed,2,No,No Return,High,0,0,2025-05,2025,1920,51-65
954,C1954,62,Male,Manchester,Home Goods,Vacuum,5,117,585,01/12/2025,3,On-Time,4,No,No Return,High,0,1,2025-12,2025,585,51-65
955,C1955,23,Female,Birmingham,Fashion,Jeans,5,75,375,15/10/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-10,2025,375,18-25
956,C1956,54,Female,Sheffield,Home Goods,Cookware Set,3,179,537,09/09/2025,3,On-Time,5,No,No Return,High,0,1,2025-09,2025,537,51-65
957,C1957,50,Female,Sheffield,Fashion,Trainers,4,42,168,22/09/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,168,36-50
958,C1958,39,Male,Leeds,Fashion,Jeans,5,15,75,28/09/2025,5,On-Time,5,No,No Return,Low,0,1,2025-09,2025,75,36-50
959,C1959,38,Male,Glasgow,Electronics,Tablet,4,745,2980,07/07/2025,7,Delayed,3,No,No Return,Premium,0,0,2025-07,2025,2980,36-50
960,C1960,23,Male,Glasgow,Fashion,T-Shirt,1,76,76,02/08/2025,8,Delayed,3,No,No Return,Low,0,0,2025-08,2025,76,18-25
961,C1961,23,Male,Bristol,Fashion,Jacket,4,118,472,10/10/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-10,2025,472,18-25
962,C1962,65,Male,London,Fashion,Jacket,2,147,294,30/07/2025,9,Delayed,1,No,No Return,Medium,0,0,2025-07,2025,294,51-65
963,C1963,21,Female,Leeds,Fashion,Dress,2,117,234,31/12/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,234,18-25
964,C1964,47,Female,Leeds,Home Goods,Vacuum,5,140,700,17/03/2025,10,Delayed,2,No,No Return,High,0,0,2025-03,2025,700,36-50
965,C1965,28,Male,London,Electronics,Smartphone,4,648,2592,28/05/2025,3,On-Time,4,No,No Return,Premium,0,1,2025-05,2025,2592,26-35
966,C1966,47,Male,Sheffield,Home Goods,Lamp,5,117,585,17/11/2025,6,Delayed,4,No,No Return,High,0,0,2025-11,2025,585,36-50
967,C1967,48,Male,Glasgow,Electronics,Smartwatch,3,131,393,01/08/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-08,2025,393,36-50
968,C1968,41,Female,Glasgow,Fashion,Jacket,2,110,220,19/04/2025,4,On-Time,5,Yes,Wrong Item,Medium,1,1,2025-04,2025,220,36-50
969,C1969,26,Female,Sheffield,Electronics,Smartwatch,5,270,1350,09/05/2025,2,On-Time,4,No,No Return,High,0,1,2025-05,2025,1350,26-35
970,C1970,20,Female,Glasgow,Electronics,Tablet,3,749,2247,10/01/2025,7,Delayed,3,Yes,Changed Mind,Premium,1,0,2025-01,2025,2247,18-25
971,C1971,48,Female,Birmingham,Fashion,Jacket,5,53,265,16/02/2025,5,On-Time,5,No,No Return,Medium,0,1,2025-02,2025,265,36-50
972,C1972,57,Other,Leeds,Electronics,Smartphone,4,691,2764,11/11/2025,4,On-Time,5,No,No Return,Premium,0,1,2025-11,2025,2764,51-65
973,C1973,54,Female,Manchester,Fashion,Jacket,4,130,520,06/04/2025,8,Delayed,2,Yes,Wrong Item,High,1,0,2025-04,2025,520,51-65
974,C1974,53,Male,London,Home Goods,Chair,4,73,292,13/04/2025,9,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-04,2025,292,51-65
975,C1975,41,Female,Glasgow,Electronics,Laptop,4,985,3940,08/12/2025,9,Delayed,1,Yes,Wrong Item,Premium,1,0,2025-12,2025,3940,36-50
976,C1976,48,Male,Bristol,Home Goods,Vacuum,1,228,228,26/05/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-05,2025,228,36-50
977,C1977,23,Female,Glasgow,Fashion,T-Shirt,3,70,210,27/01/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-01,2025,210,18-25
978,C1978,19,Male,Glasgow,Fashion,Jeans,3,75,225,08/08/2025,5,On-Time,3,No,No Return,Medium,0,1,2025-08,2025,225,18-25
979,C1979,37,Female,Liverpool,Electronics,Smartwatch,4,294,1176,18/01/2025,5,On-Time,5,No,No Return,High,0,1,2025-01,2025,1176,36-50
980,C1980,45,Female,Birmingham,Electronics,Headphones,1,71,71,16/06/2025,10,Delayed,2,No,No Return,Low,0,0,2025-06,2025,71,36-50
981,C1981,28,Female,London,Electronics,Tablet,4,490,1960,23/03/2025,2,On-Time,5,No,No Return,High,0,1,2025-03,2025,1960,26-35
982,C1982,21,Female,Liverpool,Electronics,Tablet,1,684,684,13/03/2025,1,On-Time,5,No,No Return,High,0,1,2025-03,2025,684,18-25
983,C1983,32,Male,Liverpool,Electronics,Tablet,4,505,2020,06/11/2025,8,Delayed,3,No,No Return,Premium,0,0,2025-11,2025,2020,26-35
984,C1984,23,Male,Bristol,Fashion,Trainers,2,72,144,11/09/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,144,18-25
985,C1985,47,Male,Leeds,Home Goods,Chair,2,36,72,11/06/2025,1,On-Time,5,No,No Return,Low,0,1,2025-06,2025,72,36-50
986,C1986,55,Male,Bristol,Home Goods,Cookware Set,5,99,495,23/11/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-11,2025,495,51-65
987,C1987,19,Female,Leeds,Fashion,Trainers,4,87,348,07/02/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,348,18-25
988,C1988,32,Male,Leeds,Electronics,Tablet,3,702,2106,20/07/2025,6,Delayed,3,No,No Return,Premium,0,0,2025-07,2025,2106,26-35
989,C1989,28,Other,London,Electronics,Smartphone,5,429,2145,19/07/2025,6,Delayed,3,No,No Return,Premium,0,0,2025-07,2025,2145,26-35
990,C1990,25,Female,Glasgow,Electronics,Smartwatch,2,181,362,12/09/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,362,18-25
991,C1991,43,Female,London,Electronics,Smartwatch,4,134,536,28/06/2025,4,On-Time,4,Yes,Damaged Product,High,1,1,2025-06,2025,536,36-50
992,C1992,62,Male,Birmingham,Fashion,Trainers,5,68,340,04/02/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,340,51-65
993,C1993,61,Female,Leeds,Fashion,Jacket,4,137,548,23/03/2025,2,On-Time,4,Yes,Damaged Product,High,1,1,2025-03,2025,548,51-65
994,C1994,22,Female,Liverpool,Electronics,Headphones,2,143,286,08/08/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-08,2025,286,18-25
995,C1995,23,Female,Glasgow,Electronics,Tablet,5,589,2945,07/06/2025,1,On-Time,5,No,No Return,Premium,0,1,2025-06,2025,2945,18-25
996,C1996,43,Female,Manchester,Home Goods,Lamp,2,100,200,04/01/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-01,2025,200,36-50
997,C1997,21,Female,Birmingham,Home Goods,Cookware Set,1,250,250,16/06/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-06,2025,250,18-25
998,C1998,36,Male,London,Electronics,Headphones,2,266,532,23/07/2025,6,Delayed,3,Yes,Changed Mind,High,1,0,2025-07,2025,532,36-50
999,C1999,37,Female,Bristol,Home Goods,Blender,4,88,352,13/07/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,352,36-50
